rating,title,text,asin,timestamp,helpful_vote,verified_purchase,sentiment,clean_text
5.0,Five star company,"It's hard for me to rate the actual product with stars, but the company gives five star service!  I have very sensitive skin, and often have reactions to skin products.  I developed a mild rash after a few uses, so had to discontinue.  I figured, oh well, nothing new!  Foxbrim followed up with me to see how it was going, and I mentioned the rash in an email, and said I planned to pass the lotion on to a friend.  I got a very nice response, and a full refund.  I appreciate a company that stands behind their product and cares about their customers.",B0186AH6VG,1467119742000,0,True,positive,hard rate actual product star company give five star service sensitive skin often reaction skin product developed mild rash us discontinue figured well nothing new foxbrim followed see going mentioned rash email said planned pas lotion friend got nice response full refund appreciate company stand behind product care customer
5.0,The kinky hair is lovely and it blends in with my own hair,"I received the package today.  The quality of the hair is amazing.  I love the fullness of the hair, and shape is still there after I wash it.  I cannot wait to put it on.",B08VMYWFH6,1616554650818,1,True,positive,received package today quality hair amazing love fullness hair shape still wash cannot wait put
5.0,Five Stars,These are adorable.,B018C0AXTW,1481640803000,0,True,positive,adorable
3.0,Demasiado delgadas,"Muy delgadas, si son cómodas pero demasiado delgadas... aún leyendo los comentarios me arriesgué a comprar estas mascarillas, pensando que tal vez sería distintas... pero obtuve por lo que pague... aún me sirvaran pero usando otro cubrebocas encima o por debajo de ellas.",B08HPSMC2C,1606075471373,0,True,neutral,muy delgadas son modas pero demasiado delgadas leyendo los comentarios arriesgu comprar estas mascarillas pensando que tal vez ser distintas pero obtuve por que pague sirvaran pero usando otro cubrebocas encima por debajo ellas
3.0,Over charged,"Tapes work great .... used them for years, this seller marks them up quite<br />A bit.... 11.99 at Sally’s, but with all of Cali closed down had to get them on line",B00JJNZR02,1584944017570,0,True,neutral,tape work great used year seller mark quite bit sally cali closed get line
3.0,Better than pills,Not as good as BluEmu,B0070Z7KME,1583028752633,0,True,neutral,not good bluemu
5.0,Versatile product. Large tank and holds charge for a couple weeks.,"Great product!<br />Nice to use in the shower so water doesn’t fly around the bathroom, as can happen with plug in models..",B07VMRQHV5,1580737941221,0,True,positive,great product nice use shower water fly around bathroom happen plug model
2.0,Its ah,"It's for children, more then adult's",B07ZT1DW4Y,1597508434306,1,True,negative,child adult
1.0,Dont waist your money!,Never ever!,B07TPRSC7C,1567026601503,0,True,negative,never ever
1.0,No son originales.,[[VIDEOID:e6d7b79c198022bf3cfc3c93b6a0d5f3]] El aplicador es estúpidamente demasiado grande y la consistencia es muy diferente,B07DMS819X,1643093533669,1,False,negative,videoid cfc aplicador est pidamente demasiado grande consistencia muy diferente
5.0,Good,Great nice heavy duty foot scrubbers. Nice heavy grit.,B0819NGHDD,1583437205123,2,True,positive,great nice heavy duty foot scrubber nice heavy grit
3.0,"Ok, but not great.",This eyeliner seemed dry to begin with and I had to go over more than once to complete line.  It is not smudge proof or sweat proof.,B093ZMXLJN,1623636422649,0,True,neutral,eyeliner seemed dry begin complete line not smudge proof sweat proof
1.0,"too large, only one button",I was going to return them but then I needed them and I chose the best-fitting one and threw the other two away. They are too loose and some only have one button.,B089KJZ5P8,1629816710320,0,True,negative,going return needed chose best fitting one threw two away loose one button
3.0,Like it but....,"Actually give a 3.5 because the masks works. Just doesn't stay warm very long. Used both gel microwave versions and disposable eye masks. The disposable lasting the longest for me.  This eye mask seems to have either very warm or cold in seconds. There needs to be a better way of having the heat slowly dissipate, so the effect last longer and is more soothing.<br /><br />Do like the construction. Fits well.",B078YCFZDB,1639737716005,0,True,neutral,actually give mask work stay warm long used gel microwave version disposable eye mask disposable lasting longest eye mask seems either warm cold second need better way heat slowly dissipate effect last longer soothing like construction fit well
5.0,Body Wave 18 20 22 💞 (16 inch closure),"I love this this hair, it’s beautiful, shreds a little bit 😍😍😍",B071KZLJ39,1514307274737,1,True,positive,love hair beautiful shred little bit
3.0,Falling apart,The bristles are constantly falling out when I’m cleaning the brush. It is also a little hard on my scalp.,B07KFCD9QZ,1579043948355,0,True,neutral,bristle constantly falling cleaning brush also little hard scalp
5.0,Great spray bottle,Works great for doing my daughter's hair,B07C533XCW,1544589621089,0,True,positive,work great daughter hair
1.0,One Star,Shipped fast but the razors were too dull to use and I threw it away.,B078K43J9V,1528658648964,0,True,negative,shipped fast razor dull use threw away
3.0,Different color,The color was to light,B08LVTM5CQ,1626289124994,0,True,neutral,color light
5.0,Great Hair Pins,"I work for a 18th century open air/living history museum and have been using the straight version of these pins for several years so that my appearance might better fit the time frame the museum portrays.  The crinkled pins hold my thick, slippy hair better than their straight counterparts while still providing the &#34;look&#34; I'm after.",B00ACBH2EY,1398349402000,7,True,positive,work century open air living history museum using straight version pin several year appearance might better fit time frame museum portrays crinkled pin hold thick slippy hair better straight counterpart still providing look
3.0,Conair,I didn't work very good with my girl's hair.<br />Its more for little girls like 3 years old.,B012RK4G00,1552086385657,0,True,neutral,work good girl hair little girl like year old
4.0,Cute colors,It can match well with her clothes and hair tie colors.<br /><br />It's good mix of solid colors and patterns. I do wish there are a few more patterns in this pool though.,B08DRCNFK4,1619881695455,0,True,positive,match well clothes hair tie color good mix solid color pattern wish pattern pool though
4.0,Very pleased with the product,"I was a bit skeptical about weather this product would help me, but I'm glad I tried it.  I am 52 and have some crow's feet and forehead wrinkles and generally not great skin tone.  This product has really helped the appearance of my skin.  The improvement was noticed after the first use, mostly an improvement in the tone,brightness, and smoothness of my skin. After using the product 3-4 times a week for a couple months, the forehead lines and crows feet are still visible, but much less pronounced.  It also seems to have help the firmness of my neck, which is starting to look a bit saggy.<br /><br />Another tip: after using the pad on my face, I use it to smooth my knees, feet, and ankles to prepare for self-tanning lotion.  Follow up with a good moisturizing lotion before applying the self-tanner.  Results are smooth and naturally-looking.  I use one of the gradual self-tanners designed to be used every time you moisturize, but I only use it every couple days or so, just for a little color.",B000V2J3ZA,1216844556000,12,True,positive,bit skeptical weather product would help glad tried crow foot forehead wrinkle generally not great skin tone product really helped appearance skin improvement noticed first use mostly improvement tone brightness smoothness skin using product time week couple month forehead line crow foot still visible much less pronounced also seems help firmness neck starting look bit saggy another tip using pad face use smooth knee foot ankle prepare self tanning lotion follow good moisturizing lotion applying self tanner result smooth naturally looking use one gradual self tanner designed used every time moisturize use every couple day little color
1.0,Do not buy,Look like a doll on your eye and off very ugly and uncomfortable,B06XD9TTK3,1571681469845,0,True,negative,look like doll eye ugly uncomfortable
2.0,Won’t hold up,"After one day of wear, the leather separated from the felt backing. I’m so bummed because it fit well and was comfortable. Love the adjustable strap. Not worth the $",B0746RMSZ9,1633802622446,0,True,negative,one day wear leather separated felt backing bummed fit well comfortable love adjustable strap not worth
1.0,Waste of money,"Didn't work right out of the box! Pretty expensive just to have a heated wand. No rotation at all, I couldn't be more disappointed or frustrated.",B07Q82VGTV,1591026270112,1,False,negative,work right box pretty expensive heated wand rotation disappointed frustrated
1.0,DO NOT BUY!  Mine arrived SOLID - USELESS!,Do not buy...I wish I read the more recent reviews. Mine arrived SOLID. It’s all crystallized and useless for what I need it for. A total waste of $11.00!,B07KXNPT7N,1608789454922,0,True,negative,not buy wish read recent review mine arrived solid crystallized useless need total waste
5.0,Quality!!!!,"Love the way it makes my lips feel!<br />And the color is not too light, nor too dark !<br />More neutral.<br />Great lip gloss!",B07XYFH5DZ,1633045544098,0,True,positive,love way make lip feel color not light nor dark neutral great lip gloss
3.0,You get what you pay for.,Some of the colors are very thick and gloppy.,B0781834GP,1558973562160,0,True,neutral,color thick gloppy
1.0,Do not purchase,Horrible product. Dries super fast and very gritty and grainy.,B085QLNZVL,1593545240390,0,True,negative,horrible product dry super fast gritty grainy
3.0,ok product,"for the most part the tattoos are great. however, the one that says ""not today"" i noticed that the sword is crooked it.",B07RWMY614,1603467185120,0,True,neutral,part tattoo great however one say not today noticed sword crooked
2.0,very strong baby scent,"This is a big bold smell. It is too strong for me. Long lasting smell. I like it in my baby's room, and anywhere else it is just too strong for me!",B0BK9R3Z6F,1672092391858,0,False,negative,big bold smell strong long lasting smell like baby room anywhere else strong
3.0,Not impressed,just so so...won't order again.,B00L2KI93C,1421192013000,0,True,neutral,order
5.0,Beautiful!!!,Crown was a little small. It says it is adjustable but I’m scared it will break if I try to stretch it. Other than that it is the most prettiest crown for the price you are paying!! I purchased it to take my birthday photo shoots in.,B0719KWG8H,1516952318440,0,True,positive,crown little small say adjustable scared break try stretch prettiest crown price paying purchased take birthday photo shoot
1.0,forget them,Blades do not cut beard. They pull it off your face. Very hard to use and in some cases cause bleeding.,B086665DP7,1609084333205,0,True,negative,blade not cut beard pull face hard use case cause bleeding
2.0,Pretty but flimsy,"It's very pretty, but it breaks very easily. If you still want to buy it, handle it with utmost care.",B082NMCNQP,1629389335372,0,True,negative,pretty break easily still want buy handle utmost care
2.0,Sheds bad,"Hair seems great at first , especially for the price. But after a few days....SHEDDING galore! It sheds bad! It’s everywhere. Can’t y brush it without having to sweep hair up. U wake up and there’s hair on the pillow. Def a cheap short term fix. U get what u pay for .",B07TT3Z92L,1583452350358,2,True,negative,hair seems great first especially price day shedding galore shed bad everywhere brush without sweep hair wake hair pillow def cheap short term fix get pay
3.0,e.l.f. color stick,This was way too pink for my complexion and I didn't think it applied well. Too much like a rouge.,B001LBFC6E,1488646917000,1,True,neutral,way pink complexion think applied well much like rouge
1.0,It’s a no for me,These have no seam or thickness anywhere they looked like they were cut with a jagged scissor from an old t shirt,B089MB22GX,1612554903651,0,True,negative,seam thickness anywhere looked like cut jagged scissor old shirt
3.0,No de buena calida,No es de buena calidad.pero cumple su función..,B09V6LJD1B,1667889149676,0,True,neutral,buena calidad pero cumple funci
5.0,Very nice aroma,"Foams up readily, very nice natural fragrance.",B07HJSP83Y,1666128258378,0,True,positive,foam readily nice natural fragrance
1.0,DO NOT PAY MONEY FOR THIS,Such a crock of crap!!  It LITERALLY does NOTHING!!! I'd give NO STARS,B08MVRKTZF,1648988614677,0,True,negative,crock crap literally nothing give star
1.0,False Advertising,NOT A PEEL MASK!! DOES NOT HELP YOUR SKIN!! DO NOT BUY!!!,B01N48KSSD,1490752277000,1,True,negative,not peel mask not help skin not buy
3.0,Smells sooo good!,I found this fragrance  first at Old Navy. The price there is a lot more reasonable. I put them in my Amazon cart but did not buy right away. The price went up while in my cart and down after the purchase. I love the fragrance but will get from Old Navy from now on.,B09JVXQPRN,1651348682554,0,True,neutral,found fragrance first old navy price lot reasonable put amazon cart not buy right away price went cart purchase love fragrance get old navy
3.0,Disappointed,I bought these to package my skin care product. The tube connected to the top is way to long. I had to cut it. Also it was very difficult to get the pump to work as well. Disappointed in what I received.,B08CBXD29H,1607778088827,0,True,neutral,bought package skin care product tube connected top way long cut also difficult get pump work well disappointed received
3.0,Disposable shower cap clear,"These caps are very small and tight.  Might be appropriate for children, but not for Adult with med. to long hair.",B088N9TJC8,1624986019086,0,True,neutral,cap small tight might appropriate child not adult med long hair
5.0,Works great! I love them,Delivered very fast. Works great! I love them!,B00F029PWC,1437439269000,0,True,positive,delivered fast work great love
1.0,Need English instruction,Does anyone know how much to drink ? No English instruction 🤦‍♀️,B0070SUUOQ,1547096003214,0,True,negative,anyone know much drink english instruction
3.0,It's ok,You get what you pay for. Cheaply made pomade that rubs off very easily,B08WYB66SR,1629876285740,0,True,neutral,get pay cheaply made pomade rub easily
3.0,Expensive Facewash,"Pricey facewash.  I felt it cleaning & you can tell there are good ingredients, but it didn't do what it claims.  Sorry!  I don't know how people got results &#34;in 2 days&#34; because I didn't.",B00DT4757A,1455214087000,1,True,neutral,pricey facewash felt cleaning tell good ingredient claim sorry know people got result day
3.0,Black heads didn't remove,First time trying & didn't really remove the black heads on the first try. Gonna apply again and see what happens .,B01N7ODHA0,1490300919000,4,True,neutral,first time trying really remove black head first try gonna apply see happens
3.0,Three Stars,Hasn't increased size. Has softened.,B01M75BAJ2,1522205585213,1,True,neutral,increased size softened
1.0,some of these less expensive products do not work,This product did not work at all. Wasted my money. The ones that really do work cost a lot more. Latisse works.,B07CSL21J8,1541611263166,1,True,negative,product not work wasted money one really work cost lot latisse work
3.0,"Great colors, the formula is a little lacking.","So I'll start with the good: lots of colors to choose from! I have a rare bleeding disorder, so I need a good concealer to hide my plethora of bruises. This definitely did the job!<br /><br />But the bad isn't great;<br />The concealer is oily. REALLY oily. It also doesn't stay on well unless you prime, and then powder it and cover it with a setting spray. And if you have acne prone skin, save yourself the headache, and I have a feeling this would break you out horribly.",B016B4100M,1471698325000,0,True,neutral,start good lot color choose rare bleeding disorder need good concealer hide plethora bruise definitely job bad great concealer oily really oily also stay well unless prime powder cover setting spray acne prone skin save headache feeling would break horribly
1.0,Perfume is watered down.,Perfume is very watered down. Have to reapply throughout the day to catch a hint of the pleasing scent.,B0887W2ZNH,1613358623874,1,True,negative,perfume watered reapply throughout day catch hint pleasing scent
3.0,This lip gloss is alright not the best but for the price it's good,This lip gloss is alright not the best but for the price it's good. It can feel a little sticky when you apply it but not so much as many other cheap lip glosses that I have tried. Overall it's a decent lip gloss for the price.,B01D4KKJTO,1472319288000,0,True,neutral,lip gloss alright not best price good feel little sticky apply not much many cheap lip gloss tried overall decent lip gloss price
5.0,Buy this,It does the work. I will give 5.,B01M0HBUXR,1534593680532,0,True,positive,work give
3.0,Beginner friendly,"[[VIDEOID:af50e04e708bc817df349fa41641180a]] Ordered 2wks and a 3 days ago; arrived on Monday able to pickup on Wednesday. The box came beat up and the items inside looked like it had been used and repackaged. In regards to the product, it works thus far. Tested to see if item would charge and then the speed of the 3500vmp motor. So far I’m impressed. Would update review in about a month after actually using.",B09FD6S7WS,1638073431172,0,False,neutral,videoid ordered wks day ago arrived monday able pickup wednesday box came beat item inside looked like used repackaged regard product work thus far tested see item would charge speed vmp motor far impressed would update review month actually using
1.0,Cheap,They are literally stickers on a foam block and the stickers all slid off.,B07KZQDM8Y,1610303913804,0,True,negative,literally sticker foam block sticker slid
3.0,works but snaps off,"I like that they work for getting into the skin, however they come off too easily",B08R3HFKML,1659626826404,0,True,neutral,like work getting skin however come easily
5.0,Good,I didn't use a credit card<br />I don't have a bank account,B078W2K47L,1590814709444,0,True,positive,use credit card bank account
1.0,Not go for sleeping. Uncomfortable fit,I have dry eye and my eye aches when sleeping. I wanted to seal my eye from any air draft. It does not stay in place on my eye.,B00JFD620K,1646249605992,0,True,negative,dry eye eye ache sleeping wanted seal eye air draft not stay place eye
2.0,not deep enough,These dont allow enough space between the face and the mask. There are others that are better.,B08FDXY2J2,1598627696631,0,True,negative,dont allow enough space face mask others better
5.0,Nice hair flower,"Cute, looks just like the picture. No complaints for the price. Has a pin and a clip so it can be attached to different surfaces in different manners.",B00CUTW1NS,1418705937000,0,True,positive,cute look like picture complaint price pin clip attached different surface different manner
5.0,Love the color,"Loved the color and the way it works.  Perfect.<br /><br />Dianna Wells Shire<br />Author, &#34;The Ordinary Life of a Military Woman&#34;",B00RPJZMUM,1456782020000,0,True,positive,loved color way work perfect dianna well shire author ordinary life military woman
3.0,Don’t use with wet hair,"They are all the same size, not different lengths as listed and it rips your hair.",B08G4GTX9M,1605312965005,1,True,neutral,size not different length listed rip hair
5.0,Eyeshadow,"Love, love, love it",B01CC0C3ZK,1481755943000,1,True,positive,love love love
3.0,"Bottles are great, bag they come in...not so great","We bought 2 of these for a 2week trip and put them in our carry on.  Before I even got through TSA security, the bag that one of the sets were in broke out on the bottom.  We borrowed packing tape from a TSA man to keep it shut.  I love the bottles, they work great and they're a great size.",B077D7NWK4,1539870981055,1,True,neutral,bought week trip put carry even got tsa security bag one set broke bottom borrowed packing tape tsa man keep shut love bottle work great great size
2.0,Doesn't  buff,Doesn't work won't buff,B074KD4PX2,1543461831838,0,False,negative,work buff
4.0,It's good,I wouldn't wear for daily use.  But good for once in awhile fun. It's good for the price and have paid more than the price it is priced at. For lesser quality.  Good at the price point.,B08S2LYN64,1619236585709,0,False,positive,wear daily use good awhile fun good price paid price priced lesser quality good price point
5.0,Love this stuff!,Great for hair and skin!,B07H36TJ7H,1590781028542,1,True,positive,great hair skin
5.0,Perfection,This stuff is like a dream. Leaves my hair silky soft. Smells lovely. Highly recommend,B07KFNQ33H,1591760156042,0,True,positive,stuff like dream leaf hair silky soft smell lovely highly recommend
5.0,Nice even spray. Great for hair.,Works great for spraying my hair/scalp with aloe vera and msm.,B07C533XCW,1576951526571,0,True,positive,work great spraying hair scalp aloe vera msm
1.0,One Star,This Brazilian kinky is not no human hair. I am so disappointed,B06Y66GWRP,1518524834337,1,True,negative,brazilian kinky not human hair disappointed
2.0,Returned- cakes up,"Was excited to get this because it seemed to blend nicely in other people’s photos. It’s dry and not very creamy, kinda feels textured and cakes up with you foundation on cheeks. Keep in mind I apply makeup very lightly.  It’s hard to explain the consistency of this but I did not like it at all. I’d got with drug store makeup over this.",B075W87R5V,1623995931460,0,True,negative,excited get seemed blend nicely people photo dry not creamy kinda feel textured cake foundation cheek keep mind apply makeup lightly hard explain consistency not like got drug store makeup
3.0,Three Stars,Broke easily. Still very cute,B00OLIUIFE,1437878760000,0,True,neutral,broke easily still cute
1.0,Does not work,This does not work as advertised.  I did not see any improvement or changes to my skin,B0963RX181,1623426309693,0,True,negative,not work advertised not see improvement change skin
5.0,Eye doctor recommended,My eye doctor suggested I start using this product daily on my eyelids and lash line. Very pleased with product.,B014I0FDVI,1661082423401,3,True,positive,eye doctor suggested start using product daily eyelid lash line pleased product
3.0,It's not as easy to replace as the pin style is unique and ...,It's not as easy to replace as the pin style is unique and may need to search for a specific watch band for Fossil,B01D1Q8TZC,1492484582000,0,True,neutral,not easy replace pin style unique may need search specific watch band fossil
4.0,Good gift,Smells great but the packaging was peeling apart upon arrival.,B07YXDDX4L,1617733730243,1,True,positive,smell great packaging peeling apart upon arrival
3.0,Nice smelling,"I like the idea of manly smelling soaps, but these are very liquidy. The soap is just a bit thicker than water and doesn't lather very well.",B07DLFRZCF,1565810462993,0,True,neutral,like idea manly smelling soap liquidy soap bit thicker water lather well
1.0,Nail Allergies Be Awear,I've always had allergies but when the doctor said nail allergy I laughed. This is real I have never experienced anything like this and I must say be VERY CAUTIOUS AND CAREFUL with products similar to these.<br />The pain is so bad I even had to miss a few days of work.,B08CKCV9HD,1619245209408,0,True,negative,always allergy doctor said nail allergy laughed real never experienced anything like must say cautious careful product similar pain bad even miss day work
3.0,Disappointed,"If you have a lot of hair .... NOT for you, wasting money!",B07QRTW5TB,1577928323113,0,True,neutral,lot hair not wasting money
4.0,Super results,My hair is pretty much straight and I wanted to be able to give it some fullness and curl now and then. This is a great little tool. You don’t have to do it perfectly to get great results and the style really stayed in my hair for several days before I washed it.,B0092MCQZ4,1647815526289,0,True,positive,hair pretty much straight wanted able give fullness curl great little tool perfectly get great result style really stayed hair several day washed
5.0,Great product,Everything was fine. Not one was received damaged & at a great price honestly,B07H6CFZL5,1565765606799,1,True,positive,everything fine not one received damaged great price honestly
3.0,"Real, but too Strong!","I wanted Plumeria perfume after returning from a wonderful vacation on Maui.  I found this and was so excited to get it. It smells lovely, but 50 times more potent than the actual flower. Too strong !",B002FRC0JA,1344909029000,0,True,neutral,wanted plumeria perfume returning wonderful vacation maui found excited get smell lovely time potent actual flower strong
3.0,Not bad,Not bad for the price,B086X66VK9,1601140325210,0,True,neutral,not bad price
5.0,So darn cute,The cutest things ever,B077J3ZD3Y,1547918512899,0,True,positive,cutest thing ever
2.0,It broke w/in 10min,"Defective. The spinner broke w/in the first 10min. I had to super glue the little triangle attachment to keep on using it as my brushes would not attach. Once glued, I was able to wash/dry all brushes. It is definitely better for drying than washing.",B085XTVHW9,1594786253891,0,True,negative,defective spinner broke first min super glue little triangle attachment keep using brush would not attach glued able wash dry brush definitely better drying washing
2.0,Two Stars,Not big deal,B01K4EJLKG,1505101668025,0,True,negative,not big deal
5.0,up for the challenge!,love these! definitely holds my hair back an out of the way. my head is smaller so they stretch perfectly for me.,B08K7QW1QS,1617203516193,0,True,positive,love definitely hold hair back way head smaller stretch perfectly
5.0,Muy bonito y entrega rápida.,Para el cumpleaños de mi nieto,B08RBDB6ZT,1632008848238,1,True,positive,para cumplea nieto
3.0,The set has some honorable mentions.,The products are nice the scissors are nice the overall look and scent and size is great I mean good job I don't feel slighted per se.....but and I do mean their is a big! but! the brissles on the wonderful and pleading to the eye and balance as you hold it to only be made to feel sad by the feel of the brush on your facial hair it does not spread oils well it does not style well 😒 the brush was kinda what I bought it for. I did get some great side merch tho so not a waste.,B07FQGCZ55,1603998102625,1,True,neutral,product nice scissors nice overall look scent size great mean good job feel slighted per mean big brissles wonderful pleading eye balance hold made feel sad feel brush facial hair not spread oil well not style well brush kinda bought get great side merch tho not waste
3.0,Not the best product for the concept,While this concept is fantastic...after about 3 days of use I struggle to get it to work well. Too keeps drying out,B07L89T5GX,1554987222089,1,True,neutral,concept fantastic day use struggle get work well keep drying
1.0,Don't waste your money,"Don't waste your money , this Egyptian musk smells like diluted baby powder. I have no clue what everyone else is writing about. This wasn't expensive but I did waste my money. NEVER purchasing from this company again.",B00L2H41EQ,1487318171000,1,True,negative,waste money egyptian musk smell like diluted baby powder clue everyone else writing expensive waste money never purchasing company
3.0,Brow liner,"It was ok, not in mpreased that it driednout so wuickly",B07ZJKVVLW,1619727549617,0,True,neutral,not mpreased driednout wuickly
5.0,Beautiful nails. My favorite so far!,Flawless!,B07DM82YBT,1548881303684,15,True,positive,flawless
3.0,not bad for the money....,"This toothbrush brushes well for the price segment that it is in.  It is very powerful, and actually takes a little bit of time to get used to.  It doesn't really compare with the $100 toothbrushes as far as quality or comfort.  The brush head is a bit small, and it goes through batteries fast.  I also had it replaced once on warranty because it broke after only a week of use.  The replacement appears to be OK though!",B000FEIOHW,1173888227000,2,False,neutral,toothbrush brush well price segment powerful actually take little bit time get used really compare toothbrush far quality comfort brush head bit small go battery fast also replaced warranty broke week use replacement appears though
2.0,Doesn't look like how it's presented. Different packaging from the picture,Did not like the scent,B079DGXKFC,1653164367452,1,True,negative,not like scent
3.0,Cute but cheap,I used these for my daughters hair. They're cute but made very cheap. I soon as I took them off they broke. It's really just for a one time wear.,B07XGSM7CH,1612908372735,1,True,neutral,used daughter hair cute made cheap soon took broke really one time wear
5.0,Five Stars,perfect size for my medium hair cut,B000NJHS26,1454562768000,0,True,positive,perfect size medium hair cut
3.0,Was ok,I love the way the handle works but doesn’t run smoothly over my hair. This has a lower heat setting than I used in my old straight iron but still leaves my hair smelling a little burnt,B081W53M6H,1651106440745,0,True,neutral,love way handle work run smoothly hair lower heat setting used old straight iron still leaf hair smelling little burnt
5.0,Sore gums,I had a partial plate made which aggravated my gums so it was suggested to try this product. I use it to put my plate in and it helps to numb the area.,B01M1LB9A3,1657148569145,0,True,positive,partial plate made aggravated gum suggested try product use put plate help numb area
4.0,Great idea but prefer gel over converting old polish,"If you get the mixture right, it works well for the gel aspect.  It doesn’t stay on like gel, more like polish.  I prefer to continue to use actual gel.",B01N0TGPMT,1593811517949,0,True,positive,get mixture right work well gel aspect stay like gel like polish prefer continue use actual gel
1.0,Mask,A mask,B08KGC41YF,1625868898954,0,True,negative,mask
5.0,Great hair to make your locs,"Loved the hair and 3 packs is definitely more than enough! I made boho locs about 24 inches and full head and 3 packs was perfect, I even have left over hair. The reason I gave it 4 stars is because I boiled the hair in a braid for a curl and the hair pretty much melted in some areas. I get it, it's synthetic but I have boiled other synthetic hair and it was fine.",B07HC85B12,1559136241577,16,True,positive,loved hair pack definitely enough made boho locs inch full head pack perfect even left hair reason gave star boiled hair braid curl hair pretty much melted area get synthetic boiled synthetic hair fine
5.0,Great Quality!,I love the quality of the hair! It’s soft and does not tangle easily. The color is pretty and it was easy to install. I even have enough hair to do this style twice!,B08BCHJZQV,1596122450632,1,True,positive,love quality hair soft not tangle easily color pretty easy install even enough hair style twice
1.0,Not good. Maybe okay for lefties.,"I almost never write negative reviews, but I had this set in my wishlist for weeks waiting for it to come back in stock and unfortunately I’m just not happy with them. The set I received only has 3-4 of the designs pictured which would be okay if they were of good quality, but they’re not. My set looks like horn and doesn’t have any raised lines down the sides which would indicate that they’re molded plastic, but they could simply have been sanded down to get rid of that.<br />Unlike other carved hair sticks I have, these are flat on one side and therefore you cannot see the dragon, bird, etc. from both directions.. Because of this, they only look good with the carved side out and most of them need to be inserted into the bun from the left to achieve this. If you’re left handed they might be okay but that’s very awkward for me and not the way I usually make my buns. Quality hair sticks that are the same on both sides are much better because they look great no matter which direction you choose to use them, as well as from the front and the back of your head. In addition to being decorative on one side and flat on the other, several of them are curved in such a way that if I were to put them in with the right side facing out they are curved away from my head rather than towards it, making them even more awkward to use. I don’t know if they’re made this way or if they warped during shipping, which would indicate plastic.<br />Overall, I’m unhappy with half of them and the others are mediocre at best, so they’re not the great value I thought they were. There are other sets of carved wood hair sticks that I’ve purchased here which are fantastic, as well as other carved horn sticks that are gorgeous and functional. The only way I can really use these is to make a bun that’s held in place with pins and then add one of these as a mediocre looking decoration. They’re just not very good at holding my long, thick hair up on their own. There are much better choices out there.  Not recommended.",B0786DRM5F,1596384631293,0,True,negative,almost never write negative review set wishlist week waiting come back stock unfortunately not happy set received design pictured would okay good quality not set look like horn raised line side would indicate molded plastic could simply sanded get rid unlike carved hair stick flat one side therefore cannot see dragon bird etc direction look good carved side need inserted bun left achieve left handed might okay awkward not way usually make bun quality hair stick side much better look great matter direction choose use well front back head addition decorative one side flat several curved way put right side facing curved away head rather towards making even awkward use know made way warped shipping would indicate plastic overall unhappy half others mediocre best not great value thought set carved wood hair stick purchased fantastic well carved horn stick gorgeous functional way really use make bun held place pin add one mediocre looking decoration not good holding long thick hair much better choice not recommended
2.0,Cheap price - you get what you pay for,I expected satin ribbon instead of cheap nylon scraps. I had also planned to give some as small gifts but they are much to cheap looking. I will keep for wearing at home.,B07TVH3J3L,1590019932760,0,True,negative,expected satin ribbon instead cheap nylon scrap also planned give small gift much cheap looking keep wearing home
5.0,"So far, so good!","It doesn't have the harsh smell that so many nail polishes have. The brush is big and full so that it can coat the nail in one swipe. So far, I am impressed with the base coat polish.",B00NP1D1BG,1419779285000,4,True,positive,harsh smell many nail polish brush big full coat nail one swipe far impressed base coat polish
1.0,Not worth the hype,Doesn’t do much. I still had to use my drug store brow kit to get a decent result. Nothing special and I’m disappointed because I was very excited for this product to be one step and done. Would not purchase again.,B01BJ2V2CC,1556771934483,7,True,negative,much still use drug store brow kit get decent result nothing special disappointed excited product one step done would not purchase
4.0,Nice,I like the hair but I don't how to maintain it.,B07GFBKC14,1575450224803,0,True,positive,like hair maintain
1.0,Don’t buy,These looked nothing like the picture. Tried to do a return and they can not be returned.  Now I am out the money.,B07KC67VHZ,1551833828167,0,True,negative,looked nothing like picture tried return not returned money
5.0,Five Stars,Served the purpose I ordered it for.,B001MP5X4A,1519059852095,0,True,positive,served purpose ordered
5.0,Perfect!,"This wand is simple and easy to use! I love it! It's more than worth the money. With the curves, I can create small or large curls without a problem! I always hated curling my hair with curling irons because of how long it took, but this curling wand is so quick that I can curl my entire head in about 20 minutes! (I have long hair and it's medium thickness)",B0092MCQZ4,1382470349000,0,True,positive,wand simple easy use love worth money curve create small large curl without problem always hated curling hair curling iron long took curling wand quick curl entire head minute long hair medium thickness
3.0,Eh....not super impressed.,"At first this product really seemed to help then it stopped. I have been using this product religiously, twice daily for the past several weeks and my scar still looks the same as when I started. I just ordered some Merderma PM so we will see if that works better.",B0186AH6VG,1473442894000,0,True,neutral,first product really seemed help stopped using product religiously twice daily past several week scar still look started ordered merderma see work better
